[Gain]                [Received power ]           [Noise power]            [Transmitted power]            [Date]     - all power units in watts
8.23700616123e-10        1.40324675273e-12        5.79546136612e-13        0.001        2013-07-31 21:03:54.590792        
8.16552304909e-10        1.38777912922e-12        5.71226824312e-13        0.001        2013-07-31 21:09:24.401842        
7.86384103538e-10        1.37160224851e-12        5.85218144969e-13        0.001        2013-07-31 21:15:13.913963        
8.03638684544e-10        1.37705202179e-12        5.73413337251e-13        0.001        2013-07-31 21:26:31.736222        
7.60229437194e-10        1.31909705775e-12        5.58867620556e-13        0.001        2013-07-31 21:32:14.752451        
7.93589367674e-10        1.38095139627e-12        5.873620286e-13        0.001        2013-07-31 21:38:14.900541        
8.897372887e-10        1.45829886087e-12        5.68561572174e-13        0.001        2013-07-31 21:44:22.331253        
8.63490839387e-10        1.45447893201e-12        5.90988092624e-13        0.001        2013-07-31 21:49:53.457813        
8.63050398239e-10        1.44962348963e-12        5.86573091389e-13        0.001        2013-07-31 21:55:28.452320        
9.10084864708e-10        1.48260683877e-12        5.72521974066e-13        0.001        2013-07-31 22:02:14.401642        
8.25712625815e-10        1.40765986446e-12        5.81947238646e-13        0.001        2013-07-31 22:08:09.213167        
6.3140481995e-10        1.20912167736e-12        5.77716857408e-13        0.001        2013-08-01 12:32:43.058652        
6.36394353647e-10        1.2210323905e-12        5.84638036857e-13        0.001        2013-08-01 12:40:08.027429        
7.38712624654e-10        1.31171584598e-12        5.7300322133e-13        0.001        2013-08-01 12:47:26.135925        
5.13948890446e-10        1.08589969423e-12        5.71950803787e-13        0.001        2013-08-01 12:55:42.687101        
5.17763859629e-10        1.07972430045e-12        5.61960440824e-13        0.001        2013-08-01 13:05:53.633998        
5.37331944645e-10        1.12276467562e-12        5.85432730972e-13        0.001        2013-08-01 13:13:14.086689        
6.98904641453e-10        1.26140793503e-12        5.62503293574e-13        0.001        2013-08-01 13:20:17.197493        
9.3210183634e-10        1.4865610422e-12        5.54459205857e-13        0.001        2013-08-01 13:27:42.962412        
3.63415021362e-10        9.27416494335e-13        5.64001472973e-13        0.001        2013-08-01 13:42:47.128062        
5.66129025882e-10        1.14444404062e-12        5.78315014738e-13        0.001        2013-08-01 13:51:59.509757        
6.26424471844e-10        1.21903306371e-12        5.92608591861e-13        0.001        2013-08-01 21:04:41.206665        
6.17916486816e-10        1.18618774686e-12        5.68271260041e-13        0.001        2013-08-01 21:09:39.044966        
5.89801420838e-10        1.16233433558e-12        5.72532914739e-13        0.001        2013-08-01 21:14:23.441092        
5.7430636313e-10        1.16003684477e-12        5.85730481636e-13        0.001        2013-08-01 21:19:22.112175        
6.13319283877e-10        1.20126919355e-12        5.8794990967e-13        0.001        2013-08-01 21:24:22.791138        
6.40791876398e-10        1.24020779391e-12        5.99415917511e-13        0.001        2013-08-01 21:29:37.911802        
6.27405964393e-10        1.21215538969e-12        5.84749425301e-13        0.001        2013-08-01 21:34:57.090930        
7.30384100503e-10        1.32431104924e-12        5.9392694874e-13        0.001        2013-08-01 21:40:14.693789        
7.08707502315e-10        1.2876355564e-12        5.78928054082e-13        0.001        2013-08-01 21:45:39.441409        
6.48805557375e-10        1.23766628684e-12        5.88860729461e-13        0.001        2013-08-01 21:57:25.019815        
3.23006457083e-10        8.78270175993e-13        5.5526371891e-13        0.001        2013-08-02 12:33:53.080065        
2.85420520056e-10        8.35455213531e-13        5.50034693475e-13        0.001        2013-08-02 12:38:21.058417        
4.1205749597e-10        9.73112279334e-13        5.61054783364e-13        0.001        2013-08-02 12:43:35.054726        
4.33106528276e-10        1.00870653113e-12        5.75600002849e-13        0.001        2013-08-02 12:48:25.879628        
4.10608981534e-10        9.86540199466e-13        5.75931217932e-13        0.001        2013-08-02 12:52:55.998208        
4.37811822195e-10        9.95920067096e-13        5.58108244902e-13        0.001        2013-08-02 12:57:55.882461        
