[Gain]                [Received power ]           [Noise power]            [Transmitted power]            [Date]     - all power units in watts
2.68116177274e-08        2.76882706178e-11        8.76652890431e-13        0.001        2013-07-31 21:02:53.467178        
2.53484449534e-08        2.61900381513e-11        8.41593197935e-13        0.001        2013-07-31 21:08:37.506620        
2.56022337334e-08        2.64488244524e-11        8.4659071897e-13        0.001        2013-07-31 21:14:23.191836        
2.78320577407e-08        2.8722494189e-11        8.90436448237e-13        0.001        2013-07-31 21:25:37.744300        
2.78068438872e-08        2.86865903853e-11        8.79746498154e-13        0.001        2013-07-31 21:31:25.661454        
2.80226338757e-08        2.88535915298e-11        8.30957654074e-13        0.001        2013-07-31 21:37:19.196400        
2.94588773924e-08        3.02928470128e-11        8.3396962036e-13        0.001        2013-07-31 21:49:06.643295        
2.84422596458e-08        2.9267381793e-11        8.25122147188e-13        0.001        2013-07-31 21:54:34.994908        
2.91883317972e-08        3.00382106223e-11        8.49878825023e-13        0.001        2013-07-31 22:01:30.175869        
2.84539305611e-08        2.93256167331e-11        8.71686171968e-13        0.001        2013-07-31 22:07:23.094425        
2.07813074298e-08        2.16268143581e-11        8.45506928225e-13        0.001        2013-08-01 12:31:52.732795        
1.7061443071e-08        1.7941611679e-11        8.80168608053e-13        0.001        2013-08-01 12:39:17.743207        
1.98306502514e-08        2.06427997662e-11        8.12149514762e-13        0.001        2013-08-01 12:46:40.603198        
1.97253768695e-08        2.05766747533e-11        8.51297883804e-13        0.001        2013-08-01 12:54:50.730629        
2.29314034222e-08        2.37944559405e-11        8.63052518279e-13        0.001        2013-08-01 13:05:04.693274        
2.61319363691e-08        2.69837752261e-11        8.51838857015e-13        0.001        2013-08-01 13:12:28.604574        
2.49019320791e-08        2.57539243319e-11        8.51992252737e-13        0.001        2013-08-01 13:19:28.640244        
2.33927605913e-08        2.42390010726e-11        8.46240481334e-13        0.001        2013-08-01 13:26:54.683325        
2.39787522542e-08        2.48931142971e-11        9.14362042847e-13        0.001        2013-08-01 13:34:13.703174        
2.75144975706e-08        2.83390361592e-11        8.24538588609e-13        0.001        2013-08-01 13:42:02.610241        
2.62556850483e-08        2.71477531983e-11        8.92068150033e-13        0.001        2013-08-01 13:51:12.806485        
2.51592788739e-08        2.59485606023e-11        7.8928172836e-13        0.001        2013-08-01 21:03:53.378070        
2.48486485915e-08        2.56904342326e-11        8.41785641116e-13        0.001        2013-08-01 21:08:48.499737        
2.45192944595e-08        2.53470093427e-11        8.27714883254e-13        0.001        2013-08-01 21:13:34.775725        
