[Gain]                [Received power ]           [Noise power]            [Transmitted power]            [Date]     - all power units in watts
9.62250131449e-10        1.90014664819e-12        9.37896516738e-13        0.001        2013-07-31 21:29:40.005058        
1.41635770922e-09        2.39151016593e-12        9.75152456706e-13        0.001        2013-07-31 21:35:40.441740        
1.10124017982e-09        2.30861033615e-12        1.20737015633e-12        0.001        2013-07-31 21:41:32.391032        
1.94120093378e-09        3.08641801841e-12        1.14521708464e-12        0.001        2013-07-31 21:47:11.046851        
5.38703582261e-10        1.75696180977e-12        1.2182582275e-12        0.001        2013-07-31 21:53:01.436657        
1.1457257309e-09        2.34186440501e-12        1.19613867411e-12        0.001        2013-07-31 21:58:43.282612        
6.40703907184e-10        1.59493399402e-12        9.54230086833e-13        0.001        2013-07-31 22:05:13.504835        
1.45227187187e-09        2.33665763851e-12        8.84385766643e-13        0.001        2013-07-31 22:10:47.151974        
1.12083716004e-09        2.04137292743e-12        9.20535767397e-13        0.001        2013-08-01 12:37:44.277954        
9.13311355235e-10        1.72848130651e-12        8.15169951271e-13        0.001        2013-08-01 12:45:06.323604        
7.76736674996e-10        1.70324169625e-12        9.26505021252e-13        0.001        2013-08-01 12:53:18.287144        
1.98809336549e-09        3.2452393672e-12        1.25714600171e-12        0.001        2013-08-01 13:03:37.599513        
2.94582230773e-10        1.30441365644e-12        1.00983142567e-12        0.001        2013-08-01 13:10:49.789894        
3.62205271223e-10        1.36465151886e-12        1.00244624764e-12        0.001        2013-08-01 13:17:56.486780        
5.9166028856e-10        1.67643942832e-12        1.08477913976e-12        0.001        2013-08-01 13:32:44.029825        
4.7515712013e-10        1.69150102551e-12        1.21634390538e-12        0.001        2013-08-01 13:40:22.694654        
1.55977354362e-09        2.71654805497e-12        1.15677451135e-12        0.001        2013-08-01 21:07:10.944976        
1.68388104467e-09        2.88489438508e-12        1.20101334041e-12        0.001        2013-08-01 21:12:01.117084        
1.36204349292e-09        2.61765192586e-12        1.25560843294e-12        0.001        2013-08-01 21:16:57.335727        
2.00418341335e-09        3.09085944836e-12        1.08667603501e-12        0.001        2013-08-01 21:21:56.345475        
2.20764336519e-09        3.1760393002e-12        9.68395935012e-13        0.001        2013-08-01 21:32:18.092408        
2.3899527447e-09        3.48414540672e-12        1.09419266202e-12        0.001        2013-08-01 21:37:31.911858        
1.84730696353e-09        3.28501669554e-12        1.43770973201e-12        0.001        2013-08-01 21:42:51.556663        
3.64472523918e-09        4.75214132821e-12        1.10741608903e-12        0.001        2013-08-01 21:48:15.264017        
1.78061711159e-09        3.12637824159e-12        1.34576112999e-12        0.001        2013-08-01 21:54:23.788048        
2.75169191184e-09        4.10490840799e-12        1.35321649615e-12        0.001        2013-08-01 21:59:39.849665        
1.51420665566e-09        3.1082750597e-12        1.59406840403e-12        0.001        2013-08-02 12:36:01.528118        
6.24691257006e-10        1.64310059483e-12        1.01840933782e-12        0.001        2013-08-02 12:41:14.050498        
5.13001540842e-10        1.80256351636e-12        1.28956197552e-12        0.001        2013-08-02 12:46:01.605240        
3.97231113612e-10        1.87203610678e-12        1.47480499316e-12        0.001        2013-08-02 12:50:35.592911        
2.30901301697e-09        3.51652440852e-12        1.20751139155e-12        0.001        2013-08-02 12:55:31.105102        
1.1328967697e-09        2.48938254836e-12        1.35648577865e-12        0.001        2013-08-02 13:01:48.100323        
1.60431590227e-09        3.08095658278e-12        1.47664068051e-12        0.001        2013-08-02 13:07:39.966918        
5.66558689018e-10        1.78525050105e-12        1.21869181203e-12        0.001        2013-08-02 13:12:27.542015        
2.07274705195e-09        3.21539404189e-12        1.14264698993e-12        0.001        2013-08-02 13:17:19.172328        
2.24437019991e-10        1.49933365964e-12        1.27489663965e-12        0.001        2013-08-02 13:23:00.051108        
5.50767865561e-10        1.63636538504e-12        1.08559751948e-12        0.001        2013-08-02 13:28:47.078544        
3.34487466783e-09        4.94501136329e-12        1.60013669546e-12        0.001        2013-08-02 21:07:18.016969        
7.70951429941e-09        8.90778861949e-12        1.19827432008e-12        0.001        2013-08-02 21:12:08.981842        
3.55054909276e-09        5.07200092377e-12        1.52145183101e-12        0.001        2013-08-02 21:17:02.124790        
4.7575009168e-09        6.61532934242e-12        1.85782842562e-12        0.001        2013-08-02 21:21:55.368770        
4.15115344585e-09        5.34649180909e-12        1.19533836324e-12        0.001        2013-08-02 21:26:38.677328        
3.33503546754e-09        4.92582163276e-12        1.59078616522e-12        0.001        2013-08-02 21:32:04.859295        
3.53547726056e-09        4.9830724418e-12        1.44759518124e-12        0.001        2013-08-02 21:37:32.213080        
3.88594156679e-09        5.28066808699e-12        1.39472652021e-12        0.001        2013-08-02 21:44:51.309316        
4.43171364525e-09        5.81707551711e-12        1.38536187185e-12        0.001        2013-08-02 21:50:37.000921        
4.93523818583e-09        6.30399990937e-12        1.36876172354e-12        0.001        2013-08-02 21:55:55.350055        
4.24302165556e-09        5.76621026355e-12        1.52318860799e-12        0.001        2013-08-02 22:02:08.485424        
5.06722370684e-09        6.25366971341e-12        1.18644600656e-12        0.001        2013-08-03 12:34:53.718978        
1.71592668634e-09        2.87888023182e-12        1.16295354548e-12        0.001        2013-08-03 12:39:50.710876        
2.28793465879e-09        3.6009163933e-12        1.31298173451e-12        0.001        2013-08-03 12:44:28.291400        
2.1105956364e-09        4.03499785517e-12        1.92440221877e-12        0.001        2013-08-03 12:54:38.756107        
1.84779831014e-09        3.0195951319e-12        1.17179682176e-12        0.001        2013-08-03 13:00:17.048454        
1.75068055615e-10        1.7147549623e-12        1.53968690669e-12        0.001        2013-08-03 13:06:51.151445        
