[Gain]                [Received power ]           [Noise power]            [Transmitted power]            [Date]     - all power units in watts
4.65159406266e-10        1.81223432434e-12        1.34707491808e-12        0.001        2013-07-31 21:05:21.733267        
1.32609904163e-09        2.05239837239e-12        7.26299330758e-13        0.001        2013-07-31 21:10:43.446872           
1.16225857114e-09        1.91248440188e-12        7.50225830737e-13        0.001        2013-07-31 21:27:41.862095        
1.23332334755e-09        1.96867784747e-12        7.35354499924e-13        0.001        2013-07-31 21:33:50.664399        
1.23200128154e-09        1.97068996381e-12        7.38688682266e-13        0.001        2013-07-31 21:39:37.896750        
1.2671069001e-09        2.00422910975e-12        7.37122209647e-13        0.001        2013-07-31 21:51:16.682964        
1.27843160457e-09        2.03732853106e-12        7.58896926488e-13        0.001        2013-07-31 21:57:00.212078        
1.17941567491e-09        1.94205011785e-12        7.62634442944e-13        0.001        2013-07-31 22:03:31.143154        
1.03056573949e-09        1.73330411809e-12        7.02738378595e-13        0.001        2013-08-01 12:36:05.623824        
7.80785834303e-10        1.48922017752e-12        7.08434343221e-13        0.001        2013-08-01 12:43:31.064713        
9.57466700783e-10        1.67822976426e-12        7.20763063477e-13        0.001        2013-08-01 12:51:41.725840        
1.0415671516e-09        1.76397968311e-12        7.22412531506e-13        0.001        2013-08-01 12:59:12.710051        
8.72944751939e-10        1.57331748149e-12        7.00372729556e-13        0.001        2013-08-01 13:09:17.541530        
7.22347091847e-10        1.42884164905e-12        7.06494557203e-13        0.001        2013-08-01 13:16:34.724157        
5.50321740243e-10        1.25376506233e-12        7.03443322091e-13        0.001        2013-08-01 13:23:41.001157        
5.88853855597e-10        1.28152573596e-12        6.92671880362e-13        0.001        2013-08-01 13:31:05.486319        
5.30832592665e-10        1.23356580872e-12        7.02733216055e-13        0.001        2013-08-01 13:38:21.745240        
4.22276268493e-10        1.12658962701e-12        7.04313358519e-13        0.001        2013-08-01 13:55:22.705571        
4.15675849864e-10        1.14428763302e-12        7.28611783155e-13        0.001        2013-08-01 21:05:30.135496        
5.35633175611e-10        1.25945074356e-12        7.23817567954e-13        0.001        2013-08-01 21:10:23.957926        
4.35256946619e-10        1.17977412642e-12        7.445171798e-13        0.001        2013-08-01 21:15:14.595947        
4.41613402957e-10        1.16317171893e-12        7.21558315977e-13        0.001        2013-08-01 21:20:10.872946        
4.59618474904e-10        1.19992577306e-12        7.40307298159e-13        0.001        2013-08-01 21:25:19.449781        
4.95595088411e-10        1.23903600865e-12        7.43440920241e-13        0.001        2013-08-01 21:30:34.541064        
5.2105280166e-10        1.26641690772e-12        7.45364106063e-13        0.001        2013-08-01 21:35:51.896386        
4.5465127319e-10        1.2100608757e-12        7.55409602507e-13        0.001        2013-08-01 21:41:09.156350        
5.23485945957e-10        1.2673253278e-12        7.43839381847e-13        0.001        2013-08-01 21:46:29.921149        
4.82815229174e-10        1.22312624328e-12        7.40311014106e-13        0.001        2013-08-01 21:58:17.030302        
5.50792914013e-10        1.24784673714e-12        6.97053823129e-13        0.001        2013-08-02 12:34:22.781781        
5.81337763783e-10        1.26860502108e-12        6.87267257298e-13        0.001        2013-08-02 12:39:05.864474        
6.65763912829e-10        1.3566946713e-12        6.90930758467e-13        0.001        2013-08-02 12:44:22.771492        
8.93345342113e-10        1.57889557962e-12        6.85550237508e-13        0.001        2013-08-02 12:49:18.323792        
8.69753938892e-10        1.57930085695e-12        7.09546918055e-13        0.001        2013-08-02 12:53:45.660064        
9.62420771031e-10        1.65454907389e-12        6.92128302858e-13        0.001        2013-08-02 12:58:45.013392        
1.15094255872e-09        1.84001602708e-12        6.89073468355e-13        0.001        2013-08-02 13:05:10.779215        
1.2575882934e-09        1.96350389715e-12        7.05915603746e-13        0.001        2013-08-02 13:10:43.784209        
1.08318081849e-09        1.77566696919e-12        6.92486150701e-13        0.001        2013-08-02 13:15:33.749755        
9.43140502777e-10        1.65873988532e-12        7.15599382544e-13        0.001        2013-08-02 13:20:22.083924        
5.63963777786e-10        1.28075764034e-12        7.16793862552e-13        0.001        2013-08-02 21:05:38.613824        
1.19781519179e-09        1.90594380957e-12        7.08128617772e-13        0.001        2013-08-02 21:10:29.580714        
1.06204720328e-09        1.76992777991e-12        7.07880576629e-13        0.001        2013-08-02 21:15:20.382624        
1.47988376689e-09        2.21394615789e-12        7.34062390997e-13        0.001        2013-08-02 21:20:14.960443        
6.01868600407e-10        1.3218255639e-12        7.19956963492e-13        0.001        2013-08-02 21:25:01.608294        
5.90455316669e-10        1.3409527638e-12        7.50497447129e-13        0.001        2013-08-02 21:29:46.588558        
5.85608182313e-10        1.32086788084e-12        7.35259698529e-13        0.001        2013-08-02 21:35:19.352707        
6.34147695205e-10        1.36079955604e-12        7.26651860839e-13        0.001        2013-08-02 21:43:08.340025        
6.93405743405e-10        1.41032084673e-12        7.1691510333e-13        0.001        2013-08-02 21:54:15.036177        
6.39445678979e-10        1.36285120866e-12        7.23405529679e-13        0.001        2013-08-02 21:59:05.513823        
1.57732624522e-10        8.57811210781e-13        7.00078586259e-13        0.001        2013-08-03 12:43:05.969066        
2.84410772729e-10        9.67287950799e-13        6.8287717807e-13        0.001        2013-08-03 12:58:09.092869        
1.61655719112e-10        8.52068052436e-13        6.90412333323e-13        0.001        2013-08-03 13:04:26.867450        
1.23364025172e-10        8.13088764833e-13        6.89724739661e-13        0.001        2013-08-03 13:10:05.034766        
1.01759665639e-10        7.99437766517e-13        6.97678100877e-13        0.001        2013-08-03 13:15:56.993202        
6.19923640607e-11        7.46756258952e-13        6.84763894891e-13        0.001        2013-08-03 13:20:28.126698        
1.36945612837e-10        8.26523191982e-13        6.89577579145e-13        0.001        2013-08-03 13:25:17.755824        
5.14801888724e-10        1.2361674603e-12        7.21365571578e-13        0.001        2013-08-03 21:05:49.086226        
5.09867831127e-10        1.23054316957e-12        7.20675338442e-13        0.001        2013-08-03 21:11:34.371995        
4.61190177007e-10        1.18617000526e-12        7.24979828256e-13        0.001        2013-08-03 21:16:39.301278        
6.11659867285e-10        1.35382879275e-12        7.42168925462e-13        0.001        2013-08-03 21:21:18.120984        
5.52397761885e-10        1.28854089554e-12        7.36143133657e-13        0.001        2013-08-03 21:26:25.718101        
6.70991730109e-10        1.39595135639e-12        7.24959626279e-13        0.001        2013-08-03 21:31:18.890451        
5.76642106714e-10        1.32271051137e-12        7.46068404656e-13        0.001        2013-08-03 21:38:50.271995        
5.49629729809e-10        1.29498424275e-12        7.4535451294e-13        0.001        2013-08-03 21:43:39.279490        
5.84668601754e-10        1.32393938345e-12        7.39270781695e-13        0.001        2013-08-03 21:48:26.846034        
5.5937145267e-10        1.28372561334e-12        7.24354160668e-13        0.001        2013-08-03 21:54:17.070914        
6.23031863626e-10        1.34255792001e-12        7.19526056389e-13        0.001        2013-08-03 22:02:47.703093        
2.10513348215e-10        9.07321489752e-13        6.96808141537e-13        0.001        2013-08-04 12:33:14.664863        
2.4096020627e-10        9.51428416691e-13        7.10468210421e-13        0.001        2013-08-04 12:38:01.728423        
2.45699967672e-10        9.33695929571e-13        6.87995961899e-13        0.001        2013-08-04 12:42:48.514844        
2.47315776049e-10        9.4149044429e-13        6.94174668241e-13        0.001        2013-08-04 12:47:47.684513        
1.48627102573e-10        8.31189620601e-13        6.82562518028e-13        0.001        2013-08-04 12:54:42.347867        
2.47155237446e-10        9.37843693935e-13        6.90688456489e-13        0.001        2013-08-04 12:59:15.822253        
1.8484310764e-10        9.10648580957e-13        7.25805473316e-13        0.001        2013-08-04 13:08:09.697475        
1.54342682849e-10        8.2686252115e-13        6.72519838301e-13        0.001        2013-08-04 13:14:21.790115        
1.75009668617e-10        8.62469998452e-13        6.87460329834e-13        0.001        2013-08-04 13:19:11.910102        
